id_developer	developers
11610	Paul Harrington
11611	Paul Kearley
11612	Paul Kohler
11613	Paul Marrable
11614	Paul O'Bar
11615	Paul Piepenhagen
11616	Paul Schw�rer
11617	Paul Sobkowiak
11618	Paul Svelmoe
11619	Paul Thornton
11620	Pauline Game
11621	Paulo A. M. Villalva
11622	Paulo Henrique Ribeiro
11623	Paulo Ricardo Ribeiro
11624	Pauloondra
11625	paulstraw
11626	Pavel Black
11627	Pavel Bulatov
11628	Pavel Chernov
11629	Pavel Jamal
11630	Pavel Kostin
11631	Pavel Rodionov
11632	Pavel Voronik
11633	Pavel Zinchenko
11634	Pavel_Balakin
11635	Pavo Studio
11636	Paw Print Games Ltd.
11637	Pawe? Dywelski
11638	Pawe? Mogi?a
11639	Pawe? Radej
11640	Pawmigo Games
11641	Payload Studios
11642	Payoff Technologies
11643	Pb Studios
11644	PBFP
11645	PCAndVR
11646	PD Design Studio
11647	PDDS
11648	Pe?tacle
11649	Peace
11650	Peace & Love Games
11651	Peach Pie Productions
11652	Peacock Dreams Games
11653	Peaksel
11654	Peaksel D.O.O. Nis
11655	peakvox
11656	PeanutButter VR
11657	Pearl Abyss
11658	Peasant Studio
11659	Peculiar Games
11660	Peddler Games
11661	PEDEPE
11662	Pedro Castro Menezes
11663	Pedro Zea
11664	Peer Draeger
11665	Peernet Games
11666	peevasseeq games
11667	Pegnio Ltd
11668	Pehesse
11669	PEKA Gaming
11670	Pelagames
11671	Pelican Party Studios
11672	Pelikan13
11673	Peltast Software
11674	Pen and Sword Games
11675	Pencil Test Studios
11676	Pendulo Studios
11677	Penelope Evans
11678	Pengu2
11679	Penguin Tower Studios
11680	PenguiNet
11681	Penny McDonald
11682	Penrose Studios
11683	Pentadimensional Games, SL
11684	Pentagrammical Justice
11685	Pentavera
11686	Penumbra Games
11687	Peoleo Entertainment
11688	People Can Fly
11689	People Gotta Play
11690	pepeizq
11691	peperoncino
11692	Pepi Games
11693	PepoLab
11694	peque�o salto mortal
11695	Pera Games
11696	Perchang
11697	PERFECT PARALLEL
11698	Perfect Square Studios
11699	Perfect Square Studios LLC
11700	PerfectHumanInterface
11701	Perfectly Paranormal
11702	Performance Simulations
11703	Perfuse Entertainment
11704	Perilous Orbit
11705	Periscope Games
11706	Perky Peach Games
11707	Permadeath
11708	Permafrost Studio
11709	Perpetual FX Creative
11710	Perro Electrico
11711	Persera Software Inc.
11712	Persha Studio Developement
11713	Persistant Studios
11714	Persona and Pixel studio
11715	Perun Creative
11716	Perverse Games
11717	PestoForce
11718	PETABYTE GM
11719	Petcom ltd.
11720	Peter Brinson and Kurosh ValaNejad
11721	Peter Cleary
11722	Peter Gutenko
11723	Peter Hann
11724	Peter Hrdy
11725	Peter Junior Leonar
11726	Peter Kosyh
11727	Peter Labick
11728	Peter Lacalamita
11729	Peter Manfreda
11730	Peter Moorhead
11731	Peter Simmons
11732	Peter Turcan
11733	Peter Valencia
11734	Peter Whalen
11735	peter8031983
11736	Petit Depotto
11737	Petite Games
11738	petraguardsoftware.com
11739	Petraller Studios
11740	Petro Shoferystov
11741	Petroallah
11742	Petrodiy-Games
11743	Petroglyph
11744	Petrolhead software
11745	Petter Malmehed
11746	Petushock Production
11747	Pewter Games Studios
11748	Pezomi
11749	PF3D
11750	pg5-Studio
11751	PGN Inc
11752	Phaedruns
11753	Phanom Games
11754	Phantom 8 Studio
11755	Phantom Compass
11756	Phantom Pine Studios
11757	Phantom8 Studio
11758	Phantomisreal Ltd.
11759	Phaser Lock Interactive
11760	pheenix93
11761	Phenomenon Games
11762	Phenomic
11763	Pheonise
11764	Phigames
11765	Phil Blank
11766	Phil Fortier
11767	Phil Jones
11768	Philip Bak
11769	Philip Bretschneider
11770	Philip Day
11771	Philip Gibbons
11772	Philip Royer
11773	Philip Staiger - TheBest3D.com
11774	Philippe Forgeur
11775	Philippe Pelchat
11776	Philosophy
11777	phime studio LLC
11778	phixcat
11779	PHL Collective
11780	pho
11781	Phobetor
11782	Phodex Games
11783	Phoenix Coalition
11784	Phoenix Game and Publisher Studio
11785	Phoenix Game Studio
11786	Phoenix Interactive Studio
11787	Phoenix Online Studios
11788	Phoenix Studio
11789	Phoenix3
11790	phoenixmirror
11791	Phoenixxx Games
11792	Phoesion
11793	Phony Game Studios
11794	Phosfiend Systems
11795	Phosphene Designs LLC
11796	Phosphor Games
11797	Phosphor Games Studio
11798	Photon Arena
11799	Phr00t's Software
11800	phubans
11801	Phun Peeticharoethum
11802	Phung Games
11803	Phuong Nguyen
11804	PHY-SIX
11805	Phylliida
11806	Physiology with Dr Christian
11807	Physmo
11808	PhyzixMind
11809	Piaj
11810	PianoB Studio
11811	Piao Jingfu
11812	PiBoSo
11813	Picaresque Studio
11814	Pickle Drugs
11815	Picola Inc.
11816	Picorinne Soft
11817	Pidroh
11818	Pie On A Plate Productions
11819	Piece of Cake studios
11820	Pieces Interactive
11821	Pierre Brengues
11822	Pierrec
11823	PiFTy
11824	Pig's Indie Games
11825	Pigasus Games
11826	PigDogGames,LLC
11827	PigelPix
11828	Pigeonaut
11829	PigeonCube Studios
11830	PigeonDev
11831	Pigeons Interactive
11832	Pigmeu Games
11833	PiGravity
11834	Pikewin
11835	Piko Interactive
11836	PikPok
11837	PileOfCrab
11838	Pilgrim Adventures
11839	Pilgway
11840	Pill Bug Interactive
11841	Pillet Michael
11842	Pillow Fight
11843	Pillow Fight Games
11844	Pillow Head Games
11845	Pillow's Willow
11846	PillowPigGames
11847	PilotLumpa Gaming
11848	Pim Nijdam
11849	Pin-Point
11850	Pinball Evolution VR
11851	Pine Street Codeworks LLC
11852	Pine Studio
11853	Pineapple Software Management
11854	PING YI LIN
11855	Pinhead Games
11856	Pink Potion
11857	Pinkerton Road Studio
11858	PinkPeachStudio
11859	Pinky Up Games
11860	Pinokl Games
11861	Pinpin Team
11862	Pinta Studios
11863	PioGame
11864	Pioneer
11865	Piotr Bunkowski
11866	PIPE Studio
11867	Pipeworks Studio
11868	Pipeworks Studios
11869	Pipliz
11870	Pippala Games
11871	Piranaking
11872	Piranha Bytes
11873	Piranha Games Inc.
11874	Pirate Games
11875	Pirate Parrot
11876	Pirate Software
11877	Pirate-Rob
11878	Pirates Of Love
11879	Pirotexnik
11880	Pirozhok Studio
11881	Pistachi Studio
11882	Pivotal Games
11883	Pixbits
11884	Pixcapi
11885	Pixel Accountant
11886	Pixel After Pixel
11887	PIXEL ART GAME
11888	Pixel Art Monster - Color by Number
11889	Pixel Barons
11890	Pixel Barrage Entertainment, Inc.
11891	Pixel Battery
11892	Pixel Blade Games
11893	Pixel Blitz Studios
11894	Pixel by Pixel Studios Inc.
11895	Pixel Cattle Games
11896	Pixel Cream
11897	Pixel Crow
11898	Pixel Draw
11899	Pixel Edge Games
11900	Pixel Elephant
11901	Pixel Engineers
11902	Pixel Error
11903	Pixel Federation
11904	Pixel Ferrets
11905	Pixel Forge Games
11906	Pixel Fun Games Production
11907	Pixel Fyzz
11908	Pixel Gangsta Studio
11909	Pixel Guy
11910	Pixel Hero Games
11911	Pixel Island
11912	Pixel Lantern
11913	Pixel Maniacs
11914	Pixel Maverick Games
11915	Pixel Night
11916	Pixel Perfect Dude
11917	Pixel Perfex
11918	Pixel Pi Games
11919	Pixel Pinecone
11920	Pixel Prophecy
11921	Pixel Prototype, LLC
11922	Pixel Purrfection
11923	Pixel Quality Games
11924	Pixel Reign
11925	Pixel Six Games
11926	Pixel Star
11927	Pixel Sunset Studio
11928	Pixel Theory Games
11929	Pixel Titans
11930	Pixel Trickery
11931	Pixel vs Pixel
11932	Pixel Whale
11933	Pixel with Hat
11934	Pixel Wizards
11935	Pixel Wonder
11936	pixel.lu
11937	PIXELAKES LLC
11938	Pixelante Game Studios
11939	Pixelated Cupcake
11940	Pixelated Milk
11941	Pixelated Panties
11942	Pixelatto
11943	Pixelbark Games
11944	Pixelbomb Games
11945	PixelBot Games
11946	PixelBrain Studio
11947	PIXELBUG
11948	PixelCat
11949	PixelCount Studios
11950	PixelFade Inc
11951	Pixelfoot Games
11952	PixelGreeds
11953	Pixeljam
11954	PixelKiln
11955	Pixellore
11956	Pixelmeal Games, LLC
11957	PixelMouse
11958	PixelNAUTS
11959	Pixelnest Studio
11960	PixelPlex
11961	Pixelpointer Studios
11962	Pixelsaurus Games
11963	PixelShard
11964	PixelSoft
11965	Pixelsplit
11966	Pixelsplit Simulations
11967	PIxelssoftworks
11968	PixelTail Games
11969	Pixelteriyaki
11970	PixelTrip Studios
11971	Pixelvex LLC
11972	Pixelz Games
11973	pixepob
11974	Pixidraft Studios
11975	Pixile
11976	piximo interactive
11977	Pixl Pile
11978	Pixoala
11979	Pixonic
11980	PIXOWL INC.
11981	PixQuake
11982	Pixwerk
11983	PIXYUL
11984	Pizza Curse Studios
11985	Pjural
11986	Placate The Cattin Productions
11987	plagueNurse
11988	Plaidman Games
11989	plaiko
11990	Plain Concepts Corp
11991	Plaisir Nzuzi
11992	Plan B
11993	Plan8
11994	Planet Alpha ApS
11995	Planet Moon Studios
11996	Planet X Game Studios
11997	Planeta
11998	Planetary Annihilation Inc
11999	Plastic Games
12000	Plastic Reality Technologies
12001	PlatformaVR
12002	Platine Dispositif
12003	PlatinumGames
12004	PlatinumGames Inc.
12005	Platoniax Studio
12006	Platonic Game Studio
12007	Platonic Partnership Ltd
12008	Platoon Studios
12009	PlatSTUDIO
12010	platypurplestudios
12011	Plausible Concept
12012	PLAY
12013	Play Cute
12014	Play Native Entertainment
12015	Play Nicely
12016	Play One Game Studio
12017	Play Publishing
12018	Play Spirit Limited
12019	Play Wireless
12020	play.HEART games
12021	Play2Speak
12022	Play365
12023	Play:D
12024	Playa Games GmbH
12025	Playables
12026	Playata GmbH
12027	Playboom
12028	Playbrains
12029	Playcademy
12030	playchocolate
12031	PlayColorfulGames
12032	Playcoo
12033	Playdead
12034	Playdek, Inc.
12035	Playdev Gaming
12036	Player Of Music Technology Co.,Ltd
12037	PlayFirst
12038	PlayFlock
12039	PlayFortress
12040	Playful Armadillo
12041	Playful Art, LLC
12042	Playful Corp.
12043	PlayFusion
12044	Playing With Matches
12045	Playito.com
12046	Playloft
12047	PLAYMIND
12048	PlayMobileFree
12049	Playmous
12050	Playniac
12051	Playrise Digital Ltd.
12052	Playrock Studios
12053	Playsaurus
12054	PlaySide VR
12055	Playsnak
12056	Playsoft
12057	Playsport Games
12058	Playtap Games
12059	PlayTech Studio
12060	Playtinum
12061	Playtonic Games
12062	Playtouch
12063	PlayUn-Gaming
12064	PlayWay
12065	PlayWay S.A.
12066	PlayWay SA
12067	PLAYWITH Inc.
12068	Playwood Project
12069	PlayWrite Studios
12070	PlayZilla.tk
12071	Please Be Patient
12072	PleasingFungus Games
12073	Plectrum Software
12074	Pleizter Games
12075	Plethora-Project LLC
12076	Plexagon Studios
12077	Plexus team
12078	Ploosh GmbH
12079	Plueschkatze
12080	Plukit
12081	Pluto VR
12082	Plutoneus
12083	PnagaeaVR
12084	PnC Narratives
12085	PNxDesigns
12086	Po-Jui Huang
12087	Pocket Games
12088	Pocket Money Games
12089	POCKET PAIR, Inc.
12090	Pocket Queries
12091	Pocket Trap
12092	Pocketwatch Games
12093	PodShoh Studio
12094	Podunk Studioz
12095	Pohrebnyi Dmytro
12096	Point Blank Games
12097	Point Bleep Studios
12098	Point Five Projects
12099	Point2Point Entertainment
12100	Point5Projects
12101	pointfiveteam
12102	Pointlight Games
12103	Pointscape
12104	Poison Nut Games
12105	Poisson Rouge Interactica ltd
12106	Pok&Co
12107	PokerStars Mobile Limited
12108	Poking Water Games
12109	PokPoong Games
12110	Pokshevanov Pavel
12111	Pol Clarissou
12112	Polar Bunny Ltd
12113	Polar Motion
12114	Polar Night Games
12115	Polarity Bear
12116	PolarityFlow
12117	Polina Medyanik
12118	Polinc Games
12119	Polished Games
12120	Political Games LLC
12121	Polovey Alexander
12122	Polska Lemon Ltd.
12123	Poltergames
12124	Poly Poly Games
12125	Polyarc
12126	Polyart Inc.
12127	Polybit
12128	Polychroma Games
12129	PolyDigital
12130	Polyflame
12131	Polygon Art
12132	Polygon Dust Entertainment Ltd.
12133	Polygon Pictures Inc.
12134	Polygonal Wolf
12135	Polygrammatic Limited
12136	PolyGryph Studios
12137	PolyKid
12138	PolyKnight Games
12139	Polymerse
12140	Polymorph Games
12141	Polymorphic Games
12142	polynation games ltd
12143	Polynetix Studio
12144	Polyphonic LP
12145	PolyPusher Studios
12146	Polyquest Games
12147	Polyraptor Games
12148	POLYRAW
12149	Polyslash
12150	Polytale
12151	polytanQ
12152	Polytron Corporation
12153	Polyverse Studio
12154	Polywickstudio
12155	Pomera Studios
12156	Pompaduo
12157	Pompi Pompi Entertainment
12158	PomPom
12159	PomPom Games
12160	Pon Pon Games
12161	Poni-Pachet SY
12162	Ponomarev Denis
12163	Pony
12164	Ponywolf
12165	Pooandplay
12166	Poolians.com
12167	Poor Ugly Dwarf
12168	Poorhub
12169	Poorwill Games
12170	Pop Sandbox
12171	Popcannibal
12172	PopCap Games, Inc.
12173	Poppermost Productions
12174	Poppgames
12175	Poppy de Raad
12176	POPSAUR
12177	PopTea Games
12178	PopTop
12179	PopTop Software
12180	Populus
12181	Por si las moscas
12182	Porcelain Fortress
12183	Porcelain Labs
12184	PoRovoz Studios
12185	Porpentine
12186	Portal Entertainment
12187	Portal Studios
12188	Portalarium
12189	PortaPlay
12190	Portcullis Games
12191	Portponky
12192	Poseidon's kiss
12193	Positech Games
12194	Post Mortem Pixels
12195	PostMod Softworks
12196	postpunkpl
12197	Potassium Frog Limited
12198	Potato Face Games
12199	Potato Games
12200	Potato Interactive, LLC
12201	Potatobrain Games
12202	PotatoFaceGames
12203	PotatoIndustries
12204	Potion Games
12205	PotionC
12206	Pouchmouse
12207	POW Games
12208	Power of 2
12209	Power Up to Maximum
12210	PowerGaelic
12211	Powerhoof
12212	PowPow
12213	Poxpower
12214	PPC
12215	PPofGG
12216	practicing01
12217	PraGames
12218	Pragmatix Ltd
12219	Prasius
12220	Praxia Entertainment
12221	Praxia Entertainment Inc
12222	PREAPP PARTNERS
12223	Precatio
12224	Precision Games, LLC
12225	Predator Productions
12226	Prelusion Games
12227	Present Day Media, LLC
12228	Press Pause Games
12229	Press Play
12230	Presto Studios
12231	Pretty Bat Games
12232	Pretty Okay Games
12233	prettysmart games
12234	Prexen Studios
12235	Prey Interactive
12236	Prideful Sloth
12237	PriitK
12238	Primal
12239	Primarch Interactive
12240	Primary cells studio
12241	Primary Games
12242	Primary Orbit
12243	Primate Labs Inc.
12244	Prime Games
12245	Prime Studios
12246	Prime Time Studio
12247	Prime VR Inc.
12248	PRIME WORKS Co.,Ltd.
12249	PrimeBit Games S.A.
12250	PrimesoftGames
12251	Primeval Software
12252	Primitive Studio
12253	Prince Game Studio
12254	Princesseuh
12255	PrinceXI
12256	Pringo Dingo Games
12257	PriorityStudios
12258	Prism Game Studios Ltd.
12259	Prism Interactive Entertainment Inc.
12260	Prismic Studios
12261	Prismic Studios LLC
12262	Private Moon Studios
12263	Priyam Parikh
12264	Pro Social Games
12265	PRO2131
12266	Probe Entertainment
12267	Probe Software
12268	Problematicar
12269	ProblemGamer Productions
12270	Processor Game Studio
12271	productivity-boost.com
12272	Profenix Studio SRLS
12273	Professional Imagination
12274	Professor Why
12275	ProGames Studio
12276	Progorion
12277	PROGRAMMER: LUCA TOCCO
12278	progrium
12279	"Project ""The Game"""
12280	Project ICKX
12281	Project Moon
12282	Project Polish Productions
12283	Project Purity Team
12284	Project Whitecard Studios Inc.
12285	PROJECT YNP
12286	Project_lelz
12287	Projectile Entertainment
12288	ProjectKlowd Game Studios
12289	ProjectorGames
12290	Prologue Games
12291	Promethean Interactive
12292	Pronetis Games
12293	ProntiatVR
12294	Propelled Bird Software
12295	propeller
12296	Proper Games
12297	ProPixel Games
12298	PRORTUS
12299	Proscenium
12300	Prospect Games
12301	Protection Games
12302	Proteus Studios
12303	Proto Dome Productions
12304	Protoculture Games
12305	ProtoMasons.com
12306	Protomni Multimedia
12307	Proton Studio Inc
12308	Protoria Studios
12309	Proud Camel Games
12310	Proud Dinosaurs
12311	ProudMom Games
12312	Proximity Games
12313	Proxy Studios
12314	Prutkova Anastasia
12315	PS Games
12316	Pseudocode Games
12317	Psilocybe Games
12318	PSOCat
12319	PSR Outdoors
12320	PSY LABS
12321	Psychic Games Ltd.
12322	Psychic VR Lab Co., Ltd.
12323	PsychicParrot
12324	Psycho Boy Jack
12325	Psychor
12326	Psychotic Psoftware
12327	Psydra Games LLC
12328	Psyonix, Inc.
12329	Psyop
12330	Psyop Games
12331	PsyRob
12332	Psytec Games Ltd
12333	Pub Games
12334	PUBG Corporation
12335	Pudding
12336	Puddledock Games
12337	Pug & Dragon
12338	Pugsley LLC
12339	PulPul Games
12340	Pulsarium
12341	Pulse Entertainment
12342	Pulse Studio LLC
12343	Pulsetense Games
12344	Pump Action Games
12345	Pumpkin Games
12346	Punch Punk Games
12347	Punk Games Studio
12348	Punkster Inc.
12349	Puny Human
12350	PuppetPlan
12351	Puppygames
12352	Pure FPS
12353	PureFootball
12354	Puresurface, Inc.
12355	Purin Productions
12356	purol
12357	Purpl3Grape
12358	Purple Kingdom Games
12359	Purple Lamp Studios
12360	Purple Nebula
12361	Purple Pwny Studios
12362	Purple Software
12363	Purple Studios
12364	Purple Tree
12365	purpleElephant
12366	purplElephant
12367	Pusselbit
12368	Putin Team
12369	Puuba
12370	Puzzle Game
12371	Puzzle Lab
12372	Puzzle: Underwater World
12373	PuzzleRoo
12374	Puzzles By Joe
12375	PuzzleSpace
12376	Puzzling Dream
12377	Pwnee Studios
12378	Pxlplz
12379	Pyramid
12380	Pyro Studios
12381	Pyrodactyl
12382	PyrofrogStudos
12383	Pyromancers.com
12384	Pyrosphere
12385	PyroTechnix
12386	Pyxel Arts
12387	Q Switched Productions, LLC
12388	Q'Prod
12389	Q-Ball Games LLC
12390	q-bit Games
12391	Q-Cumber Factory
12392	Q-Games Ltd.
12393	qberty
12394	QCF Design
12395	QEGAME
12396	QFSW
12397	QguGame
12398	Qian Light  Network Technology
12399	QingHun
12400	QIPAWORLD
12401	Qiwi Games, LLC
12402	QLOC
12403	Qooc Software
12404	Qor Concept Entertainment Inc.
12405	QOVAQ
12406	QRA-CS
12407	Qrakhen
12408	Quack Games
12409	QUAD ARROW Co.,Ltd.
12410	quad games
12411	Quad-Games
12412	QuadraTron Games
12413	Quadro Delta
12414	Quail Island Software Limited
12415	Quality Games
12416	Quality Simulations
12417	Quandary Solutions LTD
12418	quanhome
12419	Quantic Dream
12420	Quantic Dream (original release)
12421	Quantized Bit
12422	Quantum Entanglement Games
12423	Quantum Phoenix Studio
12424	Quantum Productions
12425	Quantum Realm Games
12426	Quantum Soup Studios
12427	Quantumfrog
12428	QuantumSquid Interactive
12429	Quasar
12430	QuaSci Labs LLC
12431	qUATERNIon
12432	Quaternion Studio
12433	Qubic Games
12434	QUByte Interactive
12435	Qucheza
12436	Queen Bee Games
12437	Queen Birdface Productions
12438	Question
12439	Questro
12440	Questtracers
12441	Quick Click Games
12442	Quick Save Studios
12443	QuickAdventures
12444	Quickfire Games
12445	QuickSave
12446	Quicksilver Software
12447	Quicksilver Software, Inc.
12448	QUICKTEQUILA
12449	Quiet Bay Studio
12450	Quiet River
12451	Quiet Storm
12452	QUIKIN Games
12453	Quirkafleeg
12454	Quite Different Mechanics
12455	Quixel
12456	Qumaron
12457	Qunee
12458	Quote Studios
12459	Quote Unquote Studio LLC
12460	qureate
12461	Qute
12462	Qwiboo Ltd
12463	QZQ Studio
12464	R Academy
12465	R C Knight
12466	R I MAD
12467	R&G Software
12468	R.A.M. Studios LLC
12469	R.P.
12470	R_Games
12471	RaafOritme
12472	Raba Games
12473	Rabbiroo
12474	Rabbit Hole Studios
12475	Rabbiton
12476	Rabid Design Studios
12477	Rablo Games
12478	RAC7
12479	RAC7 Games
12480	Racaedym Software
12481	raccoon
12482	Rachel Ye
12483	Racing Bros
12484	Racing Thought Studios
12485	Raconteur Games
12486	racoonbytes
12487	Rad Codex
12488	Rad Dragon
12489	Rad Zone
12490	Radaev Valentine
12491	RadarJam
12492	Radcroc
12493	Raddy Peid
12494	Radi Lewis
12495	Radial Games Corp
12496	Radiance Games
12497	Radiangames
12498	Radiant Entertainment
12499	RadiationBurn
12500	Radical Entertainment
12501	Radical Fish Games
12502	Radical Phi
12503	RadicalHyena
12504	Radin Games
12505	radio
12506	Radio 13 Games
12507	Radioactive-Software
12508	radiostatic
12509	RadishBox
12510	Radmir Kadyrov
12511	Radon Labs
12512	Radon Labs GmbH
12513	Raed Abbas
12514	Raf1Dev
12515	Rafael Barreto
12516	Rafael Burgos
12517	Rafael Farias
12518	Rafael Garc�a
12519	Rafael Lima
12520	Rafael Mori Neiva
12521	Rafael Senne
12522	Rafal Korbaczynski
12523	Rag?p Hatuno?lu
12524	Ragdoll Inc
12525	Rage Monster Games
12526	Rage Software
12527	Rageborn Studio, LLC
12528	Ragequit Corporation
12529	RageQuit Studios
12530	RageSquid
12531	Raging Pygmy Goat Games
12532	Ragiva Games
12533	Ragnar
12534	RagTagRadical
12535	Rahmat Nata Djaja
12536	Rahul Martin
12537	Rail Slave Games
12538	Rain Games
12539	Rain Of Cubes
12540	Rain Pohlak
12541	Rainbow Duck
12542	Rainbow Games
12543	Rainbow Goats Studio
12544	Rainbow Rhino
12545	Rainbow Street Studios
12546	Rainbow Studios
12547	RAINGRAPH
12548	RainSoft
12549	Rainssong
12550	Rainware
12551	Rainy Night Creations
12552	RainySoft
12553	Raio-X
12554	Raithen
12555	Rakarnov Studios
12556	Rake in Grass
12557	Rakesh Malik
12558	Rakugaki Games
12559	rakusomoku
12560	RaleachGamesStudio
12561	Rally Call Software
12562	Ralph Schaedler
